enseignant_id,ecole_id,ief_id,ia_id,region,milieu,genre,statut,corps,anciennete,attendance_prop
T006444,E01032,IEF009,IA03,Dakar,urbain,H,fonctionnaire,instituteur,20,0.9126558354377283
T006445,E01032,IEF009,IA03,Dakar,urbain,H,fonctionnaire,instituteur,12,0.929171901370071
T006446,E01033,IEF049,IA13,Tambacounda,rural,H,contractuel,vacataire,0,0.42819374896300577
T006447,E01033,IEF049,IA13,Tambacounda,rural,H,contractuel,instituteur,0,0.7778542872821844
T006448,E01033,IEF049,IA13,Tambacounda,rural,H,contractuel,instituteur,9,0.5384336539435933
T006449,E01033,IEF049,IA13,Tambacounda,rural,H,fonctionnaire,instituteur adjoint,4,0.5883952314529445
T006450,E01033,IEF049,IA13,Tambacounda,rural,F,contractuel,instituteur,8,0.7312672720106022
T006451,E01034,IEF030,IA07,Kaolack,rural,H,fonctionnaire,instituteur,15,0.7148151416384226
T006452,E01034,IEF030,IA07,Kaolack,rural,H,contractuel,instituteur adjoint,0,0.7786737485896659
T006453,E01035,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur,14,0.4057822006928746
T006454,E01035,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur adjoint,5,0.6782721831560049
T006455,E01035,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur,0,0.7137744028016934
T006456,E01035,IEF054,IA15,Sédhiou,rural,H,fonctionnaire,instituteur adjoint,13,0.5453860145352859
T006457,E01036,IEF027,IA06,Saint-Louis,urbain,F,contractuel,instituteur adjoint,3,0.7856075645726731
T006458,E01036,IEF027,IA06,Saint-Louis,urbain,H,fonctionnaire,instituteur,15,0.7285004027965638
T006459,E01036,IEF027,IA06,Saint-Louis,urbain,F,fonctionnaire,instituteur adjoint,20,0.7105462878042162
T006460,E01036,IEF027,IA06,Saint-Louis,urbain,H,fonctionnaire,instituteur,25,0.8596835930515528
T006461,E01036,IEF027,IA06,Saint-Louis,urbain,F,fonctionnaire,instituteur,11,0.8097702095820372
T006462,E01036,IEF027,IA06,Saint-Louis,urbain,H,fonctionnaire,vacataire,16,0.8166994588973098
T006463,E01036,IEF027,IA06,Saint-Louis,urbain,F,fonctionnaire,vacataire,5,0.8603871756479643
T006464,E01036,IEF027,IA06,Saint-Louis,urbain,H,fonctionnaire,instituteur,11,0.7462949570794414
T006465,E01037,IEF002,IA01,Dakar,urbain,F,contractuel,instituteur,5,0.9118833551305789
T006466,E01037,IEF002,IA01,Dakar,urbain,H,contractuel,instituteur adjoint,6,0.8712210678573576
T006467,E01037,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,19,0.9074645740156025
T006468,E01037,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,15,0.88840123440084
T006469,E01037,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,14,0.9064822956620884
T006470,E01037,IEF002,IA01,Dakar,urbain,H,contractuel,instituteur adjoint,9,0.9058976640569314
T006471,E01037,IEF002,IA01,Dakar,urbain,H,fonctionnaire,vacataire,10,0.9325659708997384
T006472,E01037,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,8,0.8077435993186343
T006473,E01037,IEF002,IA01,Dakar,urbain,F,contractuel,instituteur adjoint,4,0.8618463733869158
T006474,E01038,IEF051,IA14,Matam,rural,F,contractuel,instituteur adjoint,0,0.8716578813200401
T006475,E01038,IEF051,IA14,Matam,rural,F,fonctionnaire,instituteur adjoint,13,0.7351109819894801
T006476,E01039,IEF021,IA05,Diourbel,rural,F,contractuel,instituteur,9,0.6603695055941171
T006477,E01039,IEF021,IA05,Diourbel,rural,H,fonctionnaire,instituteur,20,0.7186865908086852
T006478,E01040,IEF029,IA07,Kaolack,urbain,H,contractuel,vacataire,13,0.8879457150387982
T006479,E01040,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur adjoint,10,0.8513643372848201
T006480,E01040,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur,24,0.920940794038185
T006481,E01040,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur,3,0.9101128468170959
T006482,E01040,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur,15,0.7541221030773656
T006483,E01040,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur adjoint,9,0.8297366459300718
T006484,E01040,IEF029,IA07,Kaolack,urbain,F,contractuel,instituteur adjoint,5,0.7350559342198041
T006485,E01040,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,21,0.8580734034934366
T006486,E01040,IEF029,IA07,Kaolack,urbain,F,contractuel,instituteur,0,0.6907982163120766
T006487,E01040,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur,18,0.9268931456205326
T006488,E01040,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,10,0.754070920212919
T006489,E01040,IEF029,IA07,Kaolack,urbain,F,contractuel,instituteur adjoint,5,0.7954402453457093
T006490,E01040,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,8,0.8069549517548731
T006491,E01040,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur adjoint,10,0.9104271304395931
T006492,E01041,IEF043,IA11,Ziguinchor,rural,H,contractuel,instituteur,0,0.8210850055828464
T006493,E01041,IEF043,IA11,Ziguinchor,rural,F,contractuel,instituteur adjoint,2,0.7919330825769124
T006494,E01042,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur adjoint,14,0.6806460521688227
T006495,E01042,IEF054,IA15,Sédhiou,rural,F,fonctionnaire,instituteur adjoint,13,0.7935094096706325
T006496,E01042,IEF054,IA15,Sédhiou,rural,F,contractuel,vacataire,12,0.5584867958102263
T006497,E01042,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur,0,0.7290558737022715
T006498,E01042,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur,8,0.6153172566057666
T006499,E01043,IEF014,IA04,Thiès,urbain,H,contractuel,instituteur,0,0.8845367672168208
T006500,E01043,IEF014,IA04,Thiès,urbain,H,fonctionnaire,instituteur,16,0.9698146728396021
T006501,E01043,IEF014,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,10,0.9127022979099028
T006502,E01043,IEF014,IA04,Thiès,urbain,F,fonctionnaire,instituteur adjoint,10,0.9230078855225604
T006503,E01043,IEF014,IA04,Thiès,urbain,H,fonctionnaire,instituteur,14,0.9344033441258516
T006504,E01043,IEF014,IA04,Thiès,urbain,H,fonctionnaire,instituteur,12,0.9444823418213993
T006505,E01043,IEF014,IA04,Thiès,urbain,H,fonctionnaire,instituteur,8,0.9564689748919376
T006506,E01043,IEF014,IA04,Thiès,urbain,F,contractuel,instituteur,3,0.8810300517338507
T006507,E01043,IEF014,IA04,Thiès,urbain,H,contractuel,instituteur,8,0.9157178257740337
T006508,E01043,IEF014,IA04,Thiès,urbain,F,fonctionnaire,instituteur adjoint,19,0.9209716521030767
T006509,E01043,IEF014,IA04,Thiès,urbain,F,fonctionnaire,instituteur adjoint,4,0.880423008213063
T006510,E01043,IEF014,IA04,Thiès,urbain,H,contractuel,instituteur,7,0.9561006740038411
T006511,E01044,IEF001,IA01,Dakar,rural,H,fonctionnaire,instituteur,16,0.8905081179992422
T006512,E01044,IEF001,IA01,Dakar,rural,H,fonctionnaire,instituteur adjoint,9,0.9598013622592999
T006513,E01044,IEF001,IA01,Dakar,rural,F,fonctionnaire,instituteur adjoint,11,0.9502974814360163
T006514,E01045,IEF002,IA01,Dakar,urbain,H,fonctionnaire,vacataire,21,0.7796993562401763
T006515,E01045,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,16,0.8583856387456321
T006516,E01045,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,16,0.9512805906109791
T006517,E01045,IEF002,IA01,Dakar,urbain,H,contractuel,instituteur,3,0.9157016851597344
T006518,E01045,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,13,0.9196778729235959
T006519,E01045,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,13,0.9421941887047918
T006520,E01045,IEF002,IA01,Dakar,urbain,F,contractuel,instituteur,4,0.8306348158208586
T006521,E01045,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,18,0.959079480210304
T006522,E01045,IEF002,IA01,Dakar,urbain,F,contractuel,instituteur adjoint,7,0.9230748703891121
T006523,E01045,IEF002,IA01,Dakar,urbain,F,contractuel,instituteur,11,0.8756206531617663
T006524,E01045,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,10,0.9460671080981938
T006525,E01045,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,14,0.9401804893677514
T006526,E01045,IEF002,IA01,Dakar,urbain,H,contractuel,instituteur,0,0.7902093033061025
T006527,E01045,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,12,0.7806412174463081
T006528,E01046,IEF017,IA04,Thiès,urbain,F,contractuel,instituteur,15,0.8852767015178553
T006529,E01046,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,14,0.9536684301788929
T006530,E01046,IEF017,IA04,Thiès,urbain,F,contractuel,instituteur,1,0.8161742748393345
T006531,E01046,IEF017,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,15,0.7474580661964808
T006532,E01046,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur,10,0.9048083231218869
T006533,E01046,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur,4,0.8938622458152442
T006534,E01046,IEF017,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,3,0.9134671278922464
T006535,E01047,IEF019,IA04,Thiès,urbain,F,contractuel,instituteur,9,0.8230885357804404
T006536,E01047,IEF019,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,5,0.8503274701594308
T006537,E01047,IEF019,IA04,Thiès,urbain,H,fonctionnaire,instituteur,14,0.8542151849592257
T006538,E01047,IEF019,IA04,Thiès,urbain,H,fonctionnaire,instituteur,11,0.9328204974862786
T006539,E01047,IEF019,IA04,Thiès,urbain,H,contractuel,vacataire,10,0.9087261608447323
T006540,E01047,IEF019,IA04,Thiès,urbain,F,fonctionnaire,instituteur adjoint,12,0.9574101741615019
T006541,E01047,IEF019,IA04,Thiès,urbain,F,fonctionnaire,instituteur adjoint,19,0.9153989681585505
T006542,E01047,IEF019,IA04,Thiès,urbain,F,contractuel,instituteur adjoint,0,0.9353176681883701
T006543,E01047,IEF019,IA04,Thiès,urbain,H,fonctionnaire,instituteur,1,0.8582140162056576
T006544,E01047,IEF019,IA04,Thiès,urbain,H,fonctionnaire,instituteur,9,0.8900154679062255
T006545,E01048,IEF046,IA12,Kolda,rural,H,contractuel,instituteur adjoint,0,0.719359492478302
T006546,E01048,IEF046,IA12,Kolda,rural,H,fonctionnaire,instituteur,10,0.8673255790574546
T006547,E01048,IEF046,IA12,Kolda,rural,H,contractuel,instituteur adjoint,4,0.7973450727253067
T006548,E01048,IEF046,IA12,Kolda,rural,H,contractuel,instituteur adjoint,4,0.8492554236427158
T006549,E01049,IEF055,IA16,Kédougou,rural,H,contractuel,instituteur,15,0.5660710431187358
T006550,E01049,IEF055,IA16,Kédougou,rural,F,contractuel,instituteur adjoint,10,0.4612513164966603
T006551,E01049,IEF055,IA16,Kédougou,rural,H,fonctionnaire,instituteur,20,0.7969482040206256
T006552,E01049,IEF055,IA16,Kédougou,rural,H,fonctionnaire,instituteur,10,0.47822071494990886
T006553,E01050,IEF030,IA07,Kaolack,rural,H,contractuel,instituteur,4,0.9067287729299889
T006554,E01050,IEF030,IA07,Kaolack,rural,H,fonctionnaire,instituteur adjoint,14,0.8558544922753478
T006555,E01050,IEF030,IA07,Kaolack,rural,H,fonctionnaire,instituteur,14,0.9221842973794917
T006556,E01050,IEF030,IA07,Kaolack,rural,F,contractuel,instituteur adjoint,8,0.8328097585388314
T006557,E01051,IEF048,IA13,Tambacounda,rural,H,fonctionnaire,instituteur adjoint,9,0.5870862024843414
T006558,E01051,IEF048,IA13,Tambacounda,rural,F,contractuel,instituteur,0,0.7793782700940582
T006559,E01052,IEF044,IA11,Ziguinchor,urbain,F,contractuel,instituteur,9,0.6895111473574669
T006560,E01052,IEF044,IA11,Ziguinchor,urbain,F,fonctionnaire,instituteur adjoint,15,0.8895972906108607
T006561,E01052,IEF044,IA11,Ziguinchor,urbain,H,contractuel,instituteur adjoint,14,0.880298940623188
T006562,E01052,IEF044,IA11,Ziguinchor,urbain,H,fonctionnaire,instituteur adjoint,7,0.8595124313333659
T006563,E01052,IEF044,IA11,Ziguinchor,urbain,F,contractuel,instituteur adjoint,2,0.7743562685345011
T006564,E01052,IEF044,IA11,Ziguinchor,urbain,H,fonctionnaire,instituteur,14,0.8881865100600478
T006565,E01053,IEF048,IA13,Tambacounda,urbain,H,contractuel,instituteur,8,0.8023442369225097
T006566,E01053,IEF048,IA13,Tambacounda,urbain,H,contractuel,instituteur adjoint,8,0.5878445838803446
T006567,E01053,IEF048,IA13,Tambacounda,urbain,H,contractuel,instituteur adjoint,12,0.7031793076385242
T006568,E01053,IEF048,IA13,Tambacounda,urbain,H,fonctionnaire,instituteur adjoint,18,0.7295405217818622
T006569,E01053,IEF048,IA13,Tambacounda,urbain,F,fonctionnaire,instituteur,14,0.8073693390629372
T006570,E01053,IEF048,IA13,Tambacounda,urbain,F,contractuel,instituteur,1,0.4721933251185587
T006571,E01053,IEF048,IA13,Tambacounda,urbain,F,contractuel,instituteur adjoint,0,0.7587458364524845
T006572,E01053,IEF048,IA13,Tambacounda,urbain,F,fonctionnaire,instituteur,6,0.70468577911608
T006573,E01053,IEF048,IA13,Tambacounda,urbain,F,contractuel,instituteur adjoint,7,0.6745346027941577
T006574,E01054,IEF029,IA07,Kaolack,rural,H,fonctionnaire,instituteur,15,0.8595636124889391
T006575,E01054,IEF029,IA07,Kaolack,rural,H,contractuel,instituteur adjoint,2,0.7135919974602549
T006576,E01054,IEF029,IA07,Kaolack,rural,H,contractuel,instituteur,3,0.8437784661136243
T006577,E01054,IEF029,IA07,Kaolack,rural,H,fonctionnaire,instituteur,6,0.7819643525397673
T006578,E01055,IEF008,IA02,Dakar,rural,H,fonctionnaire,vacataire,15,0.8185573351322067
T006579,E01055,IEF008,IA02,Dakar,rural,F,fonctionnaire,vacataire,15,0.8888906788464895
T006580,E01055,IEF008,IA02,Dakar,rural,H,fonctionnaire,instituteur,14,0.7930983233916371
T006581,E01055,IEF008,IA02,Dakar,rural,H,fonctionnaire,instituteur,16,0.8821414284384245
T006582,E01056,IEF030,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,6,0.8657429890824241
T006583,E01056,IEF030,IA07,Kaolack,urbain,F,contractuel,instituteur,2,0.8563671149336692
T006584,E01056,IEF030,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,21,0.9466342074739104
T006585,E01056,IEF030,IA07,Kaolack,urbain,F,contractuel,instituteur adjoint,5,0.8313615165073845
T006586,E01056,IEF030,IA07,Kaolack,urbain,F,contractuel,instituteur,14,0.7517843355740209
T006587,E01056,IEF030,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,12,0.8466066825938928
T006588,E01056,IEF030,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,8,0.9760036676969834
T006589,E01056,IEF030,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,15,0.905837550376738
T006590,E01056,IEF030,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,13,0.8496562009238512
T006591,E01056,IEF030,IA07,Kaolack,urbain,H,fonctionnaire,instituteur adjoint,8,0.918285280749465
T006592,E01056,IEF030,IA07,Kaolack,urbain,F,fonctionnaire,vacataire,11,0.8620624644130896
T006593,E01056,IEF030,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,10,0.8032792556392027
T006594,E01056,IEF030,IA07,Kaolack,urbain,F,fonctionnaire,instituteur adjoint,14,0.8004873169541854
T006595,E01056,IEF030,IA07,Kaolack,urbain,F,fonctionnaire,instituteur adjoint,11,0.8575645599207861
T006596,E01056,IEF030,IA07,Kaolack,urbain,F,contractuel,instituteur,7,0.9390879877298062
T006597,E01056,IEF030,IA07,Kaolack,urbain,F,contractuel,vacataire,12,0.9160643224301723
T006598,E01057,IEF022,IA05,Diourbel,urbain,H,contractuel,instituteur adjoint,0,0.5643046377227389
T006599,E01057,IEF022,IA05,Diourbel,urbain,F,contractuel,vacataire,0,0.5729144565797797
T006600,E01057,IEF022,IA05,Diourbel,urbain,H,contractuel,instituteur adjoint,9,0.6282489775616478
T006601,E01057,IEF022,IA05,Diourbel,urbain,F,fonctionnaire,vacataire,22,0.7039917200947877
T006602,E01057,IEF022,IA05,Diourbel,urbain,H,contractuel,instituteur,0,0.43413793584967236
T006603,E01058,IEF004,IA01,Dakar,urbain,F,fonctionnaire,instituteur,3,0.9399796519264494
T006604,E01058,IEF004,IA01,Dakar,urbain,H,contractuel,instituteur adjoint,7,0.8960706531866302
T006605,E01058,IEF004,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,12,0.9412091572198721
T006606,E01058,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,6,0.8972965503098213
T006607,E01058,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur,16,0.9348676899404841
T006608,E01058,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur,3,0.9038831425473856
T006609,E01058,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur,10,0.9030785139672073
T006610,E01058,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,5,0.922584177593155
T006611,E01058,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur,17,0.9188936418738085
T006612,E01059,IEF027,IA06,Saint-Louis,urbain,F,contractuel,instituteur,2,0.750782686738716
T006613,E01059,IEF027,IA06,Saint-Louis,urbain,F,contractuel,instituteur,0,0.8223293579279312
T006614,E01059,IEF027,IA06,Saint-Louis,urbain,H,fonctionnaire,instituteur adjoint,6,0.8248908944433898
T006615,E01059,IEF027,IA06,Saint-Louis,urbain,H,contractuel,instituteur,11,0.6469254264578997
T006616,E01059,IEF027,IA06,Saint-Louis,urbain,F,fonctionnaire,instituteur,12,0.8845282756777535
T006617,E01060,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,19,0.9690350466151126
T006618,E01060,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,22,0.8632003118754437
T006619,E01060,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,19,0.9424916606457954
T006620,E01060,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,14,0.9254833515006275
T006621,E01060,IEF002,IA01,Dakar,urbain,H,contractuel,instituteur,10,0.8502473954894855
T006622,E01060,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,6,0.9418111892106205
T006623,E01061,IEF053,IA15,Sédhiou,urbain,H,fonctionnaire,instituteur adjoint,23,0.7033124420899765
T006624,E01061,IEF053,IA15,Sédhiou,urbain,H,fonctionnaire,instituteur adjoint,9,0.7655836688281158
T006625,E01061,IEF053,IA15,Sédhiou,urbain,H,contractuel,instituteur adjoint,3,0.6083781795905229
T006626,E01061,IEF053,IA15,Sédhiou,urbain,F,contractuel,instituteur adjoint,0,0.45268799224284045
T006627,E01061,IEF053,IA15,Sédhiou,urbain,F,contractuel,instituteur adjoint,3,0.6766906758324275
T006628,E01061,IEF053,IA15,Sédhiou,urbain,H,contractuel,instituteur,7,0.7043734490232234
T006629,E01061,IEF053,IA15,Sédhiou,urbain,H,contractuel,instituteur,7,0.5505819269801584
T006630,E01062,IEF005,IA02,Dakar,urbain,H,fonctionnaire,instituteur,8,0.8837929848678001
T006631,E01062,IEF005,IA02,Dakar,urbain,F,fonctionnaire,instituteur adjoint,0,0.8474949360036037
T006632,E01062,IEF005,IA02,Dakar,urbain,H,fonctionnaire,instituteur adjoint,20,0.8924077669616562
T006633,E01062,IEF005,IA02,Dakar,urbain,H,contractuel,instituteur adjoint,4,0.8204366854239317
T006634,E01062,IEF005,IA02,Dakar,urbain,H,fonctionnaire,vacataire,11,0.7324708431168838
T006635,E01062,IEF005,IA02,Dakar,urbain,F,fonctionnaire,instituteur adjoint,15,0.728904795875228
T006636,E01063,IEF027,IA06,Saint-Louis,urbain,F,fonctionnaire,instituteur,10,0.8449894292847454
T006637,E01063,IEF027,IA06,Saint-Louis,urbain,F,fonctionnaire,instituteur,10,0.8216911163834653
T006638,E01063,IEF027,IA06,Saint-Louis,urbain,F,contractuel,instituteur,7,0.5474540304125449
T006639,E01063,IEF027,IA06,Saint-Louis,urbain,F,contractuel,instituteur,15,0.7888393019436437
T006640,E01063,IEF027,IA06,Saint-Louis,urbain,F,contractuel,instituteur,0,0.7681614172242096
T006641,E01064,IEF038,IA09,Fatick,urbain,H,fonctionnaire,vacataire,16,0.9202335317628605
T006642,E01064,IEF038,IA09,Fatick,urbain,F,fonctionnaire,instituteur,7,0.9184747629406528
T006643,E01064,IEF038,IA09,Fatick,urbain,H,fonctionnaire,instituteur,12,0.8932167772259748
T006644,E01064,IEF038,IA09,Fatick,urbain,H,contractuel,instituteur adjoint,12,0.9095988071792369
T006645,E01064,IEF038,IA09,Fatick,urbain,H,fonctionnaire,instituteur adjoint,4,0.8996228583641971
T006646,E01064,IEF038,IA09,Fatick,urbain,H,contractuel,vacataire,9,0.72396242172801
T006647,E01064,IEF038,IA09,Fatick,urbain,H,contractuel,instituteur,5,0.939351929756904
T006648,E01065,IEF027,IA06,Saint-Louis,rural,H,fonctionnaire,instituteur,16,0.6832700126854669
T006649,E01065,IEF027,IA06,Saint-Louis,rural,H,fonctionnaire,instituteur,20,0.7576223763012337
T006650,E01065,IEF027,IA06,Saint-Louis,rural,F,fonctionnaire,vacataire,23,0.683521966190807
T006651,E01065,IEF027,IA06,Saint-Louis,rural,H,fonctionnaire,instituteur adjoint,9,0.8516470057527239
T006652,E01065,IEF027,IA06,Saint-Louis,rural,H,fonctionnaire,instituteur adjoint,3,0.9140560896228576
T006653,E01065,IEF027,IA06,Saint-Louis,rural,F,fonctionnaire,vacataire,17,0.8632008600660054
T006654,E01066,IEF055,IA16,Kédougou,rural,H,fonctionnaire,instituteur,17,0.603325759586685
T006655,E01066,IEF055,IA16,Kédougou,rural,H,fonctionnaire,instituteur,5,0.5017362859486388
T006656,E01067,IEF045,IA12,Kolda,rural,F,contractuel,instituteur,0,0.6613473452896995
T006657,E01067,IEF045,IA12,Kolda,rural,H,fonctionnaire,instituteur,10,0.7823521158908625
T006658,E01067,IEF045,IA12,Kolda,rural,H,contractuel,instituteur adjoint,16,0.733058412613389
T006659,E01067,IEF045,IA12,Kolda,rural,F,fonctionnaire,instituteur,6,0.7721568437783101
T006660,E01068,IEF037,IA09,Fatick,urbain,F,fonctionnaire,instituteur adjoint,9,0.8158361203625962
T006661,E01068,IEF037,IA09,Fatick,urbain,F,contractuel,instituteur adjoint,9,0.8753154722297452
T006662,E01068,IEF037,IA09,Fatick,urbain,H,contractuel,instituteur adjoint,0,0.899879522747681
